FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
75649100	VEG SOUP,CREAM OF,MADE FROM DRY,LOW SODIUM,W/WATER	Vegetable_soup_cream_of_made_from_dry_mix_low_sodium_prepared_with_water	Vegetable soup, cream of, made from dry mix, low sodium, prepared with water	0	75649100.0
75649110	VEGETABLE SOUP, HOME RECIPE	Vegetable_soup_home_recipe	Vegetable soup, home recipe	0	75649110.0
75649150	VEGETABLE NOODLE SOUP, HOME RECIPE	Vegetable_noodle_soup_home_recipe	Vegetable noodle soup, home recipe	0	75649150.0
75650990	MINESTRONE SOUP, CANNED, REDUCED SODIUM, RTS	Minestrone_soup_canned_reduced_sodium_ready_to_serve	Minestrone soup, canned, reduced sodium, ready-to-serve	0	75650990.0
75651000	MINESTRONE SOUP, HOME RECIPE	Minestrone_soup_home_recipe	Minestrone soup, home recipe	0	75651000.0
75651010	VEGETABLE BEAN SOUP, PREPARED W/ WATER	Vegetable_bean_soup_prepared_with_water_or_ready_to_serve	Vegetable bean soup, prepared with water or ready-to-serve	0	75651010.0
75651020	VEGETABLE BEEF SOUP, PREPARED W/ WATER	Vegetable_beef_soup_prepared_with_water	Vegetable beef soup, prepared with water	0	75651020.0
75651030	VEGETABLE BEEF NOODLE SOUP, PREPARED W/ WATER	Vegetable_beef_noodle_soup_prepared_with_water	Vegetable beef noodle soup, prepared with water	0	75651030.0
75651040	VEGETABLE NOODLE SOUP, PREPARED W/ WATER	Vegetable_noodle_soup_prepared_with_water	Vegetable noodle soup, prepared with water	0	75651040.0
75651050	VEGETABLE CHICKEN SOUP, W/ WATER OR READY-TO-SERVE	Vegetable_chicken_or_turkey_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken or turkey soup, prepared with water or ready-to-serve	0	75651050.0
75651060	VEGETABLE CHCKEN OR TURKEY SOUP, CANNED, UNDILUTED	Vegetable_chicken_or_turkey_soup_canned_undiluted	Vegetable chicken or turkey soup, canned, undiluted	0	75651060.0
75651070	VEGETABLE RICE SOUP, PREPARED W/ WATER	Vegetable_rice_soup_prepared_with_water	Vegetable rice soup, prepared with water	0	75651070.0
75651080	VEG BEEF SOUP W/RICE, PREP W/ WATER, READY-TO-SERVE	Vegetable_beef_soup_with_rice_prepared_with_water_or_ready_to_serve	Vegetable beef soup with rice, prepared with water or ready-to-serve	0	75651080.0
75651090	VEGETABLE CHICKEN SOUP, CAN, LOW SOD, PREP W/ WATER	Vegetable_chicken_soup_canned_low_sodium_prepared_with_water	Vegetable chicken soup, canned, low sodium, prepared with water	0	75651090.0
75651110	VEG CHICKEN RICE SOUP, PREPARED W/ WATER / READY TO	Vegetable_chicken_rice_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken rice soup, prepared with water or ready-to-serve	0	75651110.0
75651120	VEG CHICKEN NOODLE SOUP,PREP W/WATER,READY-TO-SERVE	Vegetable_chicken_noodle_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken noodle soup, prepared with water or ready-to-serve	0	75651120.0
75651140	VEG SOUP W/ CHICKEN BROTH, MEXICAN STYLE (SOPA RANCHERA)	Vegetable_soup_with_chicken_broth_Mexican_style_Sopa_Ranchera_	Vegetable soup with chicken broth, Mexican style (Sopa Ranchera)	0	75651140.0
75651150	VEGETABLE NOODLE SOUP, CAN, RED SODIUM, PREP W/ WATER/RTS	Vegetable_noodle_soup_canned_reduced_sodium_prepared_with_water_or_ready_to_serve	Vegetable noodle soup, canned, reduced sodium, prepared with water or ready-to-serve	0	75651150.0
75652010	VEGETABLE BEEF SOUP, HOME RECIPE	Vegetable_beef_soup_home_recipe	Vegetable beef soup, home recipe	0	75652010.0
75652020	VEGETABLE BEEF SOUP, CANNED, UNDILUTED	Vegetable_beef_soup_canned_undiluted	Vegetable beef soup, canned, undiluted	0	75652020.0
75652030	VEG BEEF SOUP, PREPARED W/ MILK	Vegetable_beef_soup_prepared_with_milk	Vegetable beef soup, prepared with milk	0	75652030.0
75652040	VEG BEEF SOUP W/ NOODLES, HOME RECIPE	Vegetable_beef_soup_with_noodles_or_pasta_home_recipe	Vegetable beef soup with noodles or pasta, home recipe	0	75652040.0
75652050	VEG BEEF SOUP W/ RICE, HOME RECIPE	Vegetable_beef_soup_with_rice_home_recipe	Vegetable beef soup with rice, home recipe	0	75652050.0
75654010	VEGETARIAN VEGETABLE SOUP, PREPARED W/ WATER	Vegetarian_vegetable_soup_prepared_with_water	Vegetarian vegetable soup, prepared with water	0	75654010.0
75654020	VEGETARIAN VEGETABLE SOUP, UNDILUTED	Vegetarian_vegetable_soup_undiluted	Vegetarian vegetable soup, undiluted	0	75654020.0
75656010	VEGETABLE SOUP, SPANISH, STEW TYPE	Vegetable_soup_Spanish_style_stew_type	Vegetable soup, Spanish style, stew type	0	75656010.0
75656020	VEGETABLE SOUP, CHUNKY STYLE	Vegetable_soup_chunky_style	Vegetable soup, chunky style	0	75656020.0
75656040	VEGETABLE SOUP W/ PASTA, CHUNKY STYLE	Vegetable_soup_with_pasta_chunky_style	Vegetable soup, with pasta, chunky style	0	75656040.0
75656060	VEG BEEF SOUP, CHUNKY STYLE (INCL VEG W/ MEAT SOUPS	Vegetable_beef_soup_chunky_style	Vegetable beef soup, chunky style	0	75656060.0
75657000	VEGETABLE BROTH, BOUILLON (INCL POT LIQUOR)	Vegetable_broth_bouillon	Vegetable broth, bouillon	0	75657000.0
76102010	SPINACH, CREAMED, BABY, STRAINED	Spinach_creamed_baby_food_strained	Spinach, creamed, baby food, strained	0	76102010.0
76102030	BROCCOLI, CARROTS  CHEESE, BABY, JUNIOR	Broccoli_carrots_and_cheese_baby_food_junior	Broccoli, carrots and cheese, baby food, junior	0	76102030.0
76201000	CARROTS, BABY, NS AS TO STRAINED OR JUNIOR	Carrots_baby_food_NS_as_to_strained_or_junior	Carrots, baby food, NS as to strained or junior	0	76201000.0
76201010	CARROTS, BABY, STRAINED	Carrots_baby_food_strained	Carrots, baby food, strained	0	76201010.0
76201020	CARROTS, BABY, JUNIOR	Carrots_baby_food_junior	Carrots, baby food, junior	0	76201020.0
76201030	CARROTS, BABY FOOD, TODDLER	Carrots_baby_food_toddler	Carrots, baby food, toddler	0	76201030.0
76202000	CARROTS  PEAS, BABY, STRAINED	Carrots_and_peas_baby_food_strained	Carrots and peas, baby food, strained	0	76202000.0
76205000	SQUASH, BABY, NS AS TO STRAINED OR JUNIOR	Squash_baby_food_NS_as_to_strained_or_junior	Squash, baby food, NS as to strained or junior	0	76205000.0
76205010	SQUASH, BABY, STRAINED	Squash_baby_food_strained	Squash, baby food, strained	0	76205010.0
76205020	SQUASH, BABY, JUNIOR	Squash_baby_food_junior	Squash, baby food, junior	0	76205020.0
76205030	SQUASH  CORN, BABY, STRAINED	Squash_and_corn_baby_food_strained	Squash and corn, baby food, strained	0	76205030.0
76205060	CORN AND SWEETPOTATOES, BABY FOOD, STRAINED	Corn_and_sweetpotatoes_baby_food_strained	Corn and sweetpotatoes, baby food, strained	0	76205060.0
76209000	SWEETPOTATOES, BABY, NS AS TO STRAINED OR JUNIOR	Sweetpotatoes_baby_food_NS_as_to_strained_or_junior	Sweetpotatoes, baby food, NS as to strained or junior	0	76209000.0
76209010	SWEETPOTATOES, BABY, STRAINED	Sweetpotatoes_baby_food_strained	Sweetpotatoes, baby food, strained	0	76209010.0
76209020	SWEETPOTATOES, BABY, JUNIOR	Sweetpotatoes_baby_food_junior	Sweetpotatoes, baby food, junior	0	76209020.0
76401000	BEANS, GREEN STRING, BABY, NS AS TO STR OR JR	Beans_green_string_baby_food_NS_as_to_strained_or_junior	Beans, green string, baby food, NS as to strained or junior	0	76401000.0
76401010	BEANS, GREEN STRING, BABY, STRAINED	Beans_green_string_baby_food_strained	Beans, green string, baby food, strained	0	76401010.0
76401020	BEANS, GREEN STRING, BABY, JUNIOR	Beans_green_string_baby_food_junior	Beans, green string, baby food, junior	0	76401020.0
76401060	BEANS, GREEN STRING, BABY, TODDLER	Beans_green_string_baby_food_toddler	Beans, green string, baby food, toddler	0	76401060.0
76402000	GREEN BEANS  POTATOES, BABY, STRAINED	Green_beans_and_potatoes_baby_food_strained	Green beans and potatoes, baby food, strained	0	76402000.0
76403010	BEETS, BABY, STRAINED	Beets_baby_food_strained	Beets, baby food, strained	0	76403010.0
76405000	CORN, CREAMED, BABY, NS AS TO STRAINED OR JUNIOR	Corn_creamed_baby_food_NS_as_to_strained_or_junior	Corn, creamed, baby food, NS as to strained or junior	0	76405000.0
76405010	CORN, CREAMED, BABY, STRAINED	Corn_creamed_baby_food_strained	Corn, creamed, baby food, strained	0	76405010.0
76405020	CORN, CREAMED, BABY, JUNIOR	Corn_creamed_baby_food_junior	Corn, creamed, baby food, junior	0	76405020.0
76407000	MIXED VEG, GARDEN VEG, BABY, NS AS TO STR OR JR	Mixed_vegetables_garden_vegetables_baby_food_NS_as_to_strained_or_junior	Mixed vegetables, garden vegetables, baby food, NS as to strained or junior	0	76407000.0
76407010	MIXED VEGETABLES, GARDEN VEGETABLES, BABY, STRAINED	Mixed_vegetables_garden_vegetables_baby_food_strained	Mixed vegetables, garden vegetables, baby food, strained	0	76407010.0
76407020	MIXED VEGETABLES, GARDEN VEGETABLES, BABY, JUNIOR	Mixed_vegetables_garden_vegetables_baby_food_junior	Mixed vegetables, garden vegetables, baby food, junior	0	76407020.0
76409000	PEAS, BABY, NS AS TO STRAINED OR JUNIOR	Peas_baby_food_NS_as_to_strained_or_junior	Peas, baby food, NS as to strained or junior	0	76409000.0
76409010	PEAS, BABY, STRAINED	Peas_baby_food_strained	Peas, baby food, strained	0	76409010.0
76409020	PEAS, BABY, JUNIOR	Peas_baby_food_junior	Peas, baby food, junior	0	76409020.0
76409030	PEAS, BABY, TODDLER	Peas_baby_food_toddler	Peas, baby food, toddler	0	76409030.0
76420000	POTATOES, BABY, TODDLER	Potatoes_baby_food_toddler	Potatoes, baby food, toddler	0	76420000.0
76501000	VEGETABLES  RICE, BABY, STRAINED	Vegetables_and_rice_baby_food_strained	Vegetables and rice, baby food, strained	0	76501000.0
76502000	PEAS  BROWN RICE, BABY	Peas_and_brown_rice_baby_food	Peas and brown rice, baby food	0	76502000.0
76601010	VEGETABLE  BACON, BABY, STRAINED	Vegetable_and_bacon_baby_food_strained	Vegetable and bacon, baby food, strained	0	76601010.0
76602000	CARROTS  BEEF, BABY, STRAINED	Carrots_and_beef_baby_food_strained	Carrots and beef, baby food, strained	0	76602000.0
76603000	VEGETABLE  BEEF, BABY, NS AS TO STRAINED OR JUNIOR	Vegetable_and_beef_baby_food_NS_as_to_strained_or_junior	Vegetable and beef, baby food, NS as to strained or junior	0	76603000.0
76603010	VEGETABLE  BEEF, BABY, STRAINED	Vegetable_and_beef_baby_food_strained	Vegetable and beef, baby food, strained	0	76603010.0
76603020	VEGETABLE  BEEF, BABY, JUNIOR	Vegetable_and_beef_baby_food_junior	Vegetable and beef, baby food, junior	0	76603020.0
76604000	BROCCOLI  CHICKEN, BABY, STRAINED	Broccoli_and_chicken_baby_food_strained	Broccoli and chicken, baby food, strained	0	76604000.0
76604500	SWEETPOTATOES  CHICKEN, BABY, STRAINED	Sweetpotatoes_and_chicken_baby_food_strained	Sweetpotatoes and chicken, baby food, strained	0	76604500.0
76605000	VEGETABLE  CHICKEN, BABY, NS AS TO STR OR JR	Vegetable_and_chicken_baby_food_NS_as_to_strained_or_junior	Vegetable and chicken, baby food, NS as to strained or junior	0	76605000.0
76605010	VEGETABLE  CHICKEN, BABY, STRAINED	Vegetable_and_chicken_baby_food_strained	Vegetable and chicken, baby food, strained	0	76605010.0
76605020	VEGETABLE  CHICKEN, BABY, JUNIOR	Vegetable_and_chicken_baby_food_junior	Vegetable and chicken, baby food, junior	0	76605020.0
76607000	VEGETABLE  HAM, BABY, NS AS TO STRAINED OR JUNIOR	Vegetable_and_ham_baby_food_NS_as_to_strained_or_junior	Vegetable and ham, baby food, NS as to strained or junior	0	76607000.0
76607010	VEGETABLE  HAM, BABY, STRAINED	Vegetable_and_ham_baby_food_strained	Vegetable and ham, baby food, strained	0	76607010.0
76607020	VEGETABLE  HAM, BABY, JUNIOR	Vegetable_and_ham_baby_food_junior	Vegetable and ham, baby food, junior	0	76607020.0
76607030	POTATOES W/ CHEESE  HAM, BABY FOOD, TODDLER	Potatoes_with_cheese_and_ham_baby_food_toddler	Potatoes with cheese and ham, baby food, toddler	0	76607030.0
76607100	POTATOES WITH CHEESE AND BROCCOLI, BABY FOOD, TODDLER	Potatoes_with_cheese_and_broccoli_baby_food_toddler	Potatoes with cheese and broccoli, baby food, toddler	0	76607100.0
76609010	VEGETABLE  LAMB, BABY, STRAINED	Vegetable_and_lamb_baby_food_strained	Vegetable and lamb, baby food, strained	0	76609010.0
76611000	VEGETABLE  TURKEY, BABY, NS AS TO STR OR JR	Vegetable_and_turkey_baby_food_NS_as_to_strained_or_junior	Vegetable and turkey, baby food, NS as to strained or junior	0	76611000.0
76611010	VEGETABLE  TURKEY, BABY, STRAINED	Vegetable_and_turkey_baby_food_strained	Vegetable and turkey, baby food, strained	0	76611010.0
76611020	VEGETABLE  TURKEY, BABY, JUNIOR	Vegetable_and_turkey_baby_food_junior	Vegetable and turkey, baby food, junior	0	76611020.0
77121010	FRIED STUFFED POTATOES, P.R. (RELLENOS DE PAPAS)	Fried_stuffed_potatoes_Puerto_Rican_style_Rellenos_de_papas_	Fried stuffed potatoes, Puerto Rican style (Rellenos de papas)	0	77121010.0
77121110	POTATOHAM FRITTERS,P.R.(FRITURAS DE PAPA Y JAMON)	Potato_and_ham_fritters_Puerto_Rican_style_Frituras_de_papa_y_jamon_	Potato and ham fritters, Puerto Rican style (Frituras de papa y jamon)	0	77121110.0
77141010	POTATO CHICKEN PIE, P.R. (PASTELON DE POLLO)	Potato_chicken_pie_Puerto_Rican_style_Pastelon_de_pollo_	Potato chicken pie, Puerto Rican style (Pastelon de pollo)	0	77141010.0
77201210	GREEN PLANTAIN W/ CRACKLINGS, P.R. (MOFONGO)	Green_plantain_with_cracklings_Puerto_Rican_style_Mofongo_	Green plantain with cracklings, Puerto Rican style (Mofongo)	0	77201210.0
77205110	RIPE PLANTAIN FRITTERS, P.R. (PIONONO)	Ripe_plantain_fritters_Puerto_Rican_style_Pionono_	Ripe plantain fritters, Puerto Rican style (Pionono)	0	77205110.0
77205610	RIPE PLANTAIN MEAT PIE, P.R. (PINON)	Ripe_plantain_meat_pie_Puerto_Rican_style_Pinon_	Ripe plantain meat pie, Puerto Rican style (Pinon)	0	77205610.0
77230210	CASSAVA PASTELES, P.R. (PASTELES DE YUCA)	Cassava_Pasteles_Puerto_Rican_style_Pasteles_de_yuca_	Cassava Pasteles, Puerto Rican style (Pasteles de yuca)	0	77230210.0
77230510	CASSAVA FRITTER STUFFED W/ CRAB, P.R. (EMPANADA DE YUCA)	Cassava_fritter_stuffed_with_crab_meat_Puerto_Rican_style_Empanada_de_yuca_y_jueyes_	Cassava fritter stuffed with crab meat, Puerto Rican style (Empanada de yuca y jueyes)	0	77230510.0
77250110	STUFFED TANNIER FRITTERS, P.R. (ALCAPURRIAS)	Stuffed_tannier_fritters_Puerto_Rican_style_Alcapurrias_	Stuffed tannier fritters, Puerto Rican style (Alcapurrias)	0	77250110.0
77250710	TANNIER FRITTERS, P.R. (FRITURAS DE YAUTIA)	Tannier_fritters_Puerto_Rican_style_Frituras_de_yautia_	Tannier fritters, Puerto Rican style (Frituras de yautia)	0	77250710.0
77272010	PUERTO RICAN PASTELES (PASTELES DE MASA)	Puerto_Rican_pasteles_Pasteles_de_masa_	Puerto Rican pasteles (Pasteles de masa)	0	77272010.0
77316010	STUFFED CABBAGE, W/ MEAT, P.R.(REPOLLO RELLENO CON CARNE)	Stuffed_cabbage_with_meat_Puerto_Rican_style_Repollo_relleno_con_carne_	Stuffed cabbage, with meat, Puerto Rican style (Repollo relleno con carne)	0	77316010.0
77316510	STUFFED CABBAGE, W MEAT RICE, SYRIAN DISH, P.R. STYLE	Stuffed_cabbage_with_meat_and_rice_Syrian_dish_Puerto_Rican_style_Repollo_relleno_con_carne_y_con_arroz_Arabe_Mihsy_Melful_	Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style (Repollo relleno con carne y con arroz; Arabe Mihsy Melful)	0	77316510.0
77316600	EGGPLANT AND MEAT CASSEROLE	Eggplant_and_meat_casserole	Eggplant and meat casserole	0	77316600.0
77513010	SPANISH STEW, P.R. (COCIDO ESPANOL)	Spanish_stew_Puerto_Rican_style_Cocido_Espanol_	Spanish stew, Puerto Rican style (Cocido Espanol)	0	77513010.0
77563010	PUERTO RICAN STEW (SALCOCHO / SANCOCHO)	Puerto_Rican_stew_Salcocho_Sancocho_	Puerto Rican stew (Salcocho / Sancocho)	0	77563010.0
78101000	VEGETABLE  FRUIT JUICE BLEND,100% JUICE,W/ HIGH VIT C,+ E,A	Vegetable_and_fruit_juice_blend_100_juice_with_high_vitamin_C_plus_added_vitamin_E_and_vitamin_A	Vegetable and fruit juice blend, 100% juice, with high vitamin C plus added vitamin E and vitamin A	0	78101000.0
81100000	TABLE FAT, NFS	Table_fat_NFS	Table fat, NFS	0	81100000.0
81100500	BUTTER, NFS	Butter_NFS	Butter, NFS	0	81100500.0
81101000	BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
81101010	BUTTER, WHIPPED, TUB, SALTED	Butter_whipped_tub_salted	Butter, whipped, tub, salted	0	81101010.0
81101020	BUTTER, WHIPPED, STICK, SALTED	Butter_whipped_stick_salted	Butter, whipped, stick, salted	0	81101020.0
81101100	BUTTER, STICK, UNSALTED	Butter_stick_unsalted	Butter, stick, unsalted	0	81101100.0
81101110	BUTTER, WHIPPED, TUB, UNSALTED	Butter_whipped_tub_unsalted	Butter, whipped, tub, unsalted	0	81101110.0
81101120	BUTTER, WHIPPED, STICK, UNSALTED	Butter_whipped_stick_unsalted	Butter, whipped, stick, unsalted	0	81101120.0
81101500	LIGHT BUTTER, STICK, SALTED	Light_butter_stick_salted	Light butter, stick, salted	0	81101500.0
81101510	LIGHT BUTTER, STICK, UNSALTED	Light_butter_stick_unsalted	Light butter, stick, unsalted	0	81101510.0
81101520	LIGHT BUTTER, WHIPPED, TUB, SALTED	Light_butter_whipped_tub_salted	Light butter, whipped, tub, salted	0	81101520.0
81102000	MARGARINE, NFS	Margarine_NFS	Margarine, NFS	0	81102000.0
81102010	MARGARINE, STICK, SALTED	Margarine_stick_salted	Margarine, stick, salted	0	81102010.0
81102020	MARGARINE, TUB, SALTED	Margarine_tub_salted	Margarine, tub, salted	0	81102020.0
81103020	MARGARINE, WHIPPED, TUB, SALTED	Margarine_whipped_tub_salted	Margarine, whipped, tub, salted	0	81103020.0
81103030	MARGARINE, STICK, UNSALTED	Margarine_stick_unsalted	Margarine, stick, unsalted	0	81103030.0
81103040	MARGARINE-LIKE SPREAD, STICK, SALTED	Margarine_like_spread_stick_salted	Margarine-like spread, stick, salted	0	81103040.0
81103041	MARGARINE-LIKE SPREAD, MADE W/ YOGURT, STICK, SALTED	Margarine_like_spread_made_with_yogurt_stick_salted	Margarine-like spread, made with yogurt, stick, salted	0	81103041.0
81103060	MARGARINE, TUB, UNSALTED	Margarine_tub_unsalted	Margarine, tub, unsalted	0	81103060.0
81103070	MARGARINE, WHIPPED, TUB, UNSALTED	Margarine_whipped_tub_unsalted	Margarine, whipped, tub, unsalted	0	81103070.0
81103080	MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
81103090	MARGARINE-LIKE SPREAD, LIQUID, SALTED	Margarine_like_spread_liquid_salted	Margarine-like spread, liquid, salted	0	81103090.0
81103100	MARGARINE-LIKE SPREAD, STICK, UNSALTED	Margarine_like_spread_stick_unsalted	Margarine-like spread, stick, unsalted	0	81103100.0
81103120	MARGARINE-LIKE SPREAD, TUB, UNSALTED	Margarine_like_spread_tub_unsalted	Margarine-like spread, tub, unsalted	0	81103120.0
81103130	MARGARINE-LIKE SPREAD, WHIPPED, TUB, SALTED	Margarine_like_spread_whipped_tub_salted	Margarine-like spread, whipped, tub, salted	0	81103130.0
81103140	MARGARINE-LIKE SPREAD, TUB, SWEETENED	Margarine_like_spread_tub_sweetened	Margarine-like spread, tub, sweetened	0	81103140.0
81104010	MARGARINE-LIKE SPREAD, RED CAL, 40% FAT, TUB, SALTED	Margarine_like_spread_reduced_calorie_about_40_fat_tub_salted	Margarine-like spread, reduced calorie, about 40% fat, tub, salted	0	81104010.0
81104011	MARGARINE-LIKE SPREAD,RED CAL,40% FAT,MADE W/ YOGURT,TUB	Margarine_like_spread_reduced_calorie_about_40_fat_made_with_yogurt_tub_salted	Margarine-like spread, reduced calorie, about 40% fat, made with yogurt, tub, salted	0	81104011.0
81104020	MARGARINE-LIKE SPREAD, RED CAL, 40% FAT, STICK, SALTED	Margarine_like_spread_reduced_calorie_about_40_fat_stick_salted	Margarine-like spread, reduced calorie, about 40% fat, stick, salted	0	81104020.0
81104050	MARGARINE-LIKE SPREAD, RED CAL, 20% FAT, TUB, SALTED	Margarine_like_spread_reduced_calorie_about_20_fat_tub_salted	Margarine-like spread, reduced calorie, about 20% fat, tub, salted	0	81104050.0
81104070	MARGARINE-LIKE SPREAD, RED CAL, 20% FAT, TUB, UNSALTED	Margarine_like_spread_reduced_calorie_about_20_fat_tub_unsalted	Margarine-like spread, reduced calorie, about 20% fat, tub, unsalted	0	81104070.0
81104100	MARGARINE-LIKE SPREAD, FAT FREE, TUB, SALTED	Margarine_like_spread_fat_free_tub_salted	Margarine-like spread, fat free, tub, salted	0	81104100.0
81104110	MARGARINE-LIKE SPREAD, FAT FREE, LIQUID, SALTED	Margarine_like_spread_fat_free_liquid_salted	Margarine-like spread, fat free, liquid, salted	0	81104110.0
81104500	VEGETABLE OIL-BUTTER SPREAD, STICK, SALTED	Vegetable_oil_butter_spread_stick_salted	Vegetable oil-butter spread, stick, salted	0	81104500.0
81104510	VEGETABLE OIL-BUTTER SPREAD, TUB, SALTED	Vegetable_oil_butter_spread_tub_salted	Vegetable oil-butter spread, tub, salted	0	81104510.0
81104550	VEGETABLE OIL-BUTTER SPREAD, RED CAL, STICK, SALTED	Vegetable_oil_butter_spread_reduced_calorie_stick_salted	Vegetable oil-butter spread, reduced calorie, stick, salted	0	81104550.0
81104560	VEGETABLE OIL-BUTTER SPREAD, RED CAL, TUB, SALTED	Vegetable_oil_butter_spread_reduced_calorie_tub_salted	Vegetable oil-butter spread, reduced calorie, tub, salted	0	81104560.0
81105010	BUTTER-MARGARINE BLEND, STICK, SALTED	Butter_margarine_blend_stick_salted	Butter-margarine blend, stick, salted	0	81105010.0
