Food.code	Main.food.description	Old.Main.food.description	FoodID
53224250	Cookie_lemon_bar	Cookie_lemon_bar	53224250.
53225000	Cookie_macaroon	Cookie_macaroon	53225000.
53226000	Cookie_marshmallow_with_coconut	Cookie_marshmallow_with_coconut	53226000.
53226500	Cookie_marshmallow_with_rice_cereal_nobake	Cookie_marshmallow_with_rice_cereal_nobake	53226500.
53226550	Cookie_marshmallow_with_rice_cereal_and_chocolate_chips	Cookie_marshmallow_with_rice_cereal_and_chocolate_chips	53226550.
53226600	Cookie_marshmallow_and_peanut_butter_with_oat_cereal_nobake	Cookie_marshmallow_and_peanut_butter_with_oat_cereal_nobake	53226600.
53228000	Cookie_meringue	Cookie_meringue	53228000.
53230000	Cookie_molasses	Cookie_molasses	53230000.
53231000	Cookie_Lebkuchen	Cookie_Lebkuchen	53231000.
53231400	Cookie_multigrain_high_fiber	Cookie_multigrain_high_fiber	53231400.
53233000	Cookie_oatmeal	Cookie_oatmeal	53233000.
53233010	Cookie_oatmeal_with_raisins	Cookie_oatmeal_with_raisins	53233010.
53233040	Cookie_oatmeal_reduced_fat_NS_as_to_raisins	Cookie_oatmeal_reduced_fat_NS_as_to_raisins	53233040.
53233050	Cookie_oatmeal_sandwich_with_creme_filling	Cookie_oatmeal_sandwich_with_creme_filling	53233050.
53233060	Cookie_oatmeal_with_chocolate_chips	Cookie_oatmeal_with_chocolate_chips	53233060.
53233080	Cookie_oatmeal_sandwich_with_peanut_butter_and_jelly_filling	Cookie_oatmeal_sandwich_with_peanut_butter_and_jelly_filling	53233080.
53233100	Cookie_oatmeal_with_chocolate_and_peanut_butter_nobake	Cookie_oatmeal_with_chocolate_and_peanut_butter_nobake	53233100.
53234000	Cookie_peanut_butter	Cookie_peanut_butter	53234000.
53234100	Cookie_peanut_butter_with_chocolate	Cookie_peanut_butter_with_chocolate	53234100.
53234250	Cookie_peanut_butter_with_rice_cereal_nobake	Cookie_peanut_butter_with_rice_cereal_nobake	53234250.
53235000	Cookie_peanut_butter_sandwich	Cookie_peanut_butter_sandwich	53235000.
53235500	Cookie_with_peanut_butter_filling_chocolatecoated	Cookie_with_peanut_butter_filling_chocolatecoated	53235500.
53235600	Cookie_Pfeffernusse	Cookie_Pfeffernusse	53235600.
53236000	Cookie_pizzelle_Italian_style_wafer	Cookie_pizzelle_Italian_style_wafer	53236000.
53236100	Cookie_pumpkin	Cookie_pumpkin	53236100.
53237000	Cookie_raisin	Cookie_raisin	53237000.
53237010	Cookie_raisin_sandwich_creamfilled	Cookie_raisin_sandwich_creamfilled	53237010.
53237500	Cookie_rum_ball_nobake	Cookie_rum_ball_nobake	53237500.
53238000	Cookie_sandwichtype_not_chocolate_or_vanilla	Cookie_sandwichtype_not_chocolate_or_vanilla	53238000.
53239000	Cookie_shortbread	Cookie_shortbread	53239000.
53239010	Cookie_shortbread_reduced_fat	Cookie_shortbread_reduced_fat	53239010.
53239050	Cookie_shortbread_with_icing_or_filling	Cookie_shortbread_with_icing_or_filling	53239050.
53239100	Pocky_Japanese_snack	Pocky_Japanese_snack	53239100.
53240000	Cookie_animal	Cookie_animal	53240000.
53240010	Cookie_animal_with_frosting_or_icing	Cookie_animal_with_frosting_or_icing	53240010.
53241500	Cookie_butter_or_sugar	Cookie_butter_or_sugar	53241500.
53241510	Marie_biscuit	Marie_biscuit	53241510.
53241600	Cookie_butter_or_sugar_with_fruit_andor_nuts	Cookie_butter_or_sugar_with_fruit_andor_nuts	53241600.
53242000	Cookie_sugar_wafer	Cookie_sugar_wafer	53242000.
53242500	Cookie_toffee_bar	Cookie_toffee_bar	53242500.
53243000	Cookie_vanilla_sandwich	Cookie_vanilla_sandwich	53243000.
53243010	Cookie_vanilla_sandwich_extra_filling	Cookie_vanilla_sandwich_extra_filling	53243010.
53243050	Cookie_vanilla_sandwich_reduced_fat	Cookie_vanilla_sandwich_reduced_fat	53243050.
53244010	Cookie_butter_or_sugar_with_chocolate_icing_or_filling	Cookie_butter_or_sugar_with_chocolate_icing_or_filling	53244010.
53244020	Cookie_butter_or_sugar_with_icing_or_filling_other_than_chocolate	Cookie_butter_or_sugar_with_icing_or_filling_other_than_chocolate	53244020.
53246000	Cookie_tea_Japanese	Cookie_tea_Japanese	53246000.
53247000	Cookie_vanilla_wafer	Cookie_vanilla_wafer	53247000.
53247050	Cookie_vanilla_wafer_reduced_fat	Cookie_vanilla_wafer_reduced_fat	53247050.
53247500	Cookie_vanilla_with_caramel_coconut_and_chocolate_coating	Cookie_vanilla_with_caramel_coconut_and_chocolate_coating	53247500.
53251100	Cookie_rugelach	Cookie_rugelach	53251100.
53260030	Cookie_chocolate_chip_sugar_free	Cookie_chocolate_chip_sugar_free	53260030.
53260200	Cookie_oatmeal_sugar_free	Cookie_oatmeal_sugar_free	53260200.
53260300	Cookie_sandwich_sugar_free	Cookie_sandwich_sugar_free	53260300.
53260400	Cookie_sugar_or_plain_sugar_free	Cookie_sugar_or_plain_sugar_free	53260400.
53260500	Cookie_sugar_wafer_sugar_free	Cookie_sugar_wafer_sugar_free	53260500.
53260600	Cookie_peanut_butter_sugar_free	Cookie_peanut_butter_sugar_free	53260600.
53261000	Cookie_gluten_free	Cookie_gluten_free	53261000.
53270100	Cookies_Puerto_Rican_Mantecaditos_polvorones	Cookies_Puerto_Rican_Mantecaditos_polvorones	53270100.
53300100	Pie_NFS	Pie_NFS	53300100.
53300170	Pie_individual_size_or_tart_NFS	Pie_individual_size_or_tart_NFS	53300170.
53300180	Pie_fried_NFS	Pie_fried_NFS	53300180.
53301000	Pie_apple_two_crust	Pie_apple_two_crust	53301000.
53301070	Pie_apple_individual_size_or_tart	Pie_apple_individual_size_or_tart	53301070.
53301080	Pie_apple_fried_pie	Pie_apple_fried_pie	53301080.
53301500	Pie_apple_one_crust	Pie_apple_one_crust	53301500.
53301750	Pie_apple_diet	Pie_apple_diet	53301750.
53302000	Pie_apricot_two_crust	Pie_apricot_two_crust	53302000.
53302070	Pie_apricot_individual_size_or_tart	Pie_apricot_individual_size_or_tart	53302070.
53302080	Pie_apricot_fried_pie	Pie_apricot_fried_pie	53302080.
53303000	Pie_blackberry_two_crust	Pie_blackberry_two_crust	53303000.
53303070	Pie_blackberry_individual_size_or_tart	Pie_blackberry_individual_size_or_tart	53303070.
53303500	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_two_crust	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_two_crust	53303500.
53303510	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_one_crust	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_one_crust	53303510.
53303570	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_individual_size_or_tart	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_individual_size_or_tart	53303570.
53304000	Pie_blueberry_two_crust	Pie_blueberry_two_crust	53304000.
53304050	Pie_blueberry_one_crust	Pie_blueberry_one_crust	53304050.
53304070	Pie_blueberry_individual_size_or_tart	Pie_blueberry_individual_size_or_tart	53304070.
53305000	Pie_cherry_two_crust	Pie_cherry_two_crust	53305000.
53305010	Pie_cherry_one_crust	Pie_cherry_one_crust	53305010.
53305070	Pie_cherry_individual_size_or_tart	Pie_cherry_individual_size_or_tart	53305070.
53305080	Pie_cherry_fried_pie	Pie_cherry_fried_pie	53305080.
53305700	Pie_lemon_not_cream_or_meringue	Pie_lemon_not_cream_or_meringue	53305700.
53305720	Pie_lemon_not_cream_or_meringue_individual_size_or_tart	Pie_lemon_not_cream_or_meringue_individual_size_or_tart	53305720.
53305750	Pie_lemon_fried_pie	Pie_lemon_fried_pie	53305750.
53306000	Pie_mince_two_crust	Pie_mince_two_crust	53306000.
53306070	Pie_mince_individual_size_or_tart	Pie_mince_individual_size_or_tart	53306070.
53307000	Pie_peach_two_crust	Pie_peach_two_crust	53307000.
53307050	Pie_peach_one_crust	Pie_peach_one_crust	53307050.
53307070	Pie_peach_individual_size_or_tart	Pie_peach_individual_size_or_tart	53307070.
53307080	Pie_peach_fried_pie	Pie_peach_fried_pie	53307080.
53307500	Pie_pear_two_crust	Pie_pear_two_crust	53307500.
53307570	Pie_pear_individual_size_or_tart	Pie_pear_individual_size_or_tart	53307570.
53308000	Pie_pineapple_two_crust	Pie_pineapple_two_crust	53308000.
53308070	Pie_pineapple_individual_size_or_tart	Pie_pineapple_individual_size_or_tart	53308070.
53308300	Pie_plum_two_crust	Pie_plum_two_crust	53308300.
53308500	Pie_prune_one_crust	Pie_prune_one_crust	53308500.
53309000	Pie_raisin_two_crust	Pie_raisin_two_crust	53309000.
53309070	Pie_raisin_individual_size_or_tart	Pie_raisin_individual_size_or_tart	53309070.
53310000	Pie_raspberry_one_crust	Pie_raspberry_one_crust	53310000.
53310050	Pie_raspberry_two_crust	Pie_raspberry_two_crust	53310050.
53311000	Pie_rhubarb_two_crust	Pie_rhubarb_two_crust	53311000.
53311050	Pie_rhubarb_one_crust	Pie_rhubarb_one_crust	53311050.
53311070	Pie_rhubarb_individual_size_or_tart	Pie_rhubarb_individual_size_or_tart	53311070.
53312000	Pie_strawberry_one_crust	Pie_strawberry_one_crust	53312000.
53313000	Pie_strawberryrhubarb_two_crust	Pie_strawberryrhubarb_two_crust	53313000.
53314000	Pie_strawberry_individual_size_or_tart	Pie_strawberry_individual_size_or_tart	53314000.
53340000	Pie_applesour_cream	Pie_applesour_cream	53340000.
53340500	Pie_cherry_made_with_cream_cheese_and_sour_cream	Pie_cherry_made_with_cream_cheese_and_sour_cream	53340500.
53341000	Pie_banana_cream	Pie_banana_cream	53341000.
53341070	Pie_banana_cream_individual_size_or_tart	Pie_banana_cream_individual_size_or_tart	53341070.
53341500	Pie_buttermilk	Pie_buttermilk	53341500.
53341750	Pie_chess	Pie_chess	53341750.
53342000	Pie_chocolate_cream	Pie_chocolate_cream	53342000.
53342070	Pie_chocolate_cream_individual_size_or_tart	Pie_chocolate_cream_individual_size_or_tart	53342070.
53343000	Pie_coconut_cream	Pie_coconut_cream	53343000.
53343070	Pie_coconut_cream_individual_size_or_tart	Pie_coconut_cream_individual_size_or_tart	53343070.
53344000	Pie_custard	Pie_custard	53344000.
53344070	Pie_custard_individual_size_or_tart	Pie_custard_individual_size_or_tart	53344070.
53344200	Mixed_fruit_tart_filled_with_custard_or_cream_cheese	Mixed_fruit_tart_filled_with_custard_or_cream_cheese	53344200.
53344300	Dessert_pizza	Dessert_pizza	53344300.
53345000	Pie_lemon_cream	Pie_lemon_cream	53345000.
53345070	Pie_lemon_cream_individual_size_or_tart	Pie_lemon_cream_individual_size_or_tart	53345070.
53346000	Pie_peanut_butter_cream	Pie_peanut_butter_cream	53346000.
53346500	Pie_pineapple_cream	Pie_pineapple_cream	53346500.
53347000	Pie_pumpkin	Pie_pumpkin	53347000.
53347070	Pie_pumpkin_individual_size_or_tart	Pie_pumpkin_individual_size_or_tart	53347070.
53347100	Pie_raspberry_cream	Pie_raspberry_cream	53347100.
53347500	Pie_sour_cream_raisin	Pie_sour_cream_raisin	53347500.
53347600	Pie_squash	Pie_squash	53347600.
53348000	Pie_strawberry_cream	Pie_strawberry_cream	53348000.
53348070	Pie_strawberry_cream_individual_size_or_tart	Pie_strawberry_cream_individual_size_or_tart	53348070.
53360000	Pie_sweet_potato	Pie_sweet_potato	53360000.
53365000	Pie_vanilla_cream	Pie_vanilla_cream	53365000.
53366000	Pie_yogurt_frozen	Pie_yogurt_frozen	53366000.
53370000	Pie_chiffon_not_chocolate	Pie_chiffon_not_chocolate	53370000.
53371000	Pie_chiffon_chocolate	Pie_chiffon_chocolate	53371000.
53373000	Pie_black_bottom	Pie_black_bottom	53373000.
53381000	Pie_lemon_meringue	Pie_lemon_meringue	53381000.
53381070	Pie_lemon_meringue_individual_size_or_tart	Pie_lemon_meringue_individual_size_or_tart	53381070.
53382000	Pie_chocolatemarshmallow	Pie_chocolatemarshmallow	53382000.
53385000	Pie_pecan	Pie_pecan	53385000.
53385070	Pie_pecan_individual_size_or_tart	Pie_pecan_individual_size_or_tart	53385070.
53385500	Pie_oatmeal	Pie_oatmeal	53385500.
53386000	Pie_pudding_flavors_other_than_chocolate	Pie_pudding_flavors_other_than_chocolate	53386000.
53386050	Pie_pudding_flavors_other_than_chocolate_individual_size_or_tart	Pie_pudding_flavors_other_than_chocolate_individual_size_or_tart	53386050.
53386250	Pie_pudding_chocolate_with_chocolate_coating_individual_size	Pie_pudding_chocolate_with_chocolate_coating_individual_size	53386250.
53386500	Pie_pudding_flavors_other_than_chocolate_with_chocolate_coating_individual_size	Pie_pudding_flavors_other_than_chocolate_with_chocolate_coating_individual_size	53386500.
53387000	Pie_Toll_house_chocolate_chip	Pie_Toll_house_chocolate_chip	53387000.
53390000	Pie_shoofly	Pie_shoofly	53390000.
53390100	Pie_tofu_with_fruit	Pie_tofu_with_fruit	53390100.
53391000	Pie_shell	Pie_shell	53391000.
53391100	Pie_shell_graham_cracker	Pie_shell_graham_cracker	53391100.
53391150	Pie_shell_chocolate_wafer	Pie_shell_chocolate_wafer	53391150.
53391200	Vanilla_wafer_dessert_base	Vanilla_wafer_dessert_base	53391200.
53400200	Blintz_cheesefilled	Blintz_cheesefilled	53400200.
53400300	Blintz_fruitfilled	Blintz_fruitfilled	53400300.
53410100	Cobbler_apple	Cobbler_apple	53410100.
53410200	Cobbler_apricot	Cobbler_apricot	53410200.
53410300	Cobbler_berry	Cobbler_berry	53410300.
53410500	Cobbler_cherry	Cobbler_cherry	53410500.
53410800	Cobbler_peach	Cobbler_peach	53410800.
53410850	Cobbler_pear	Cobbler_pear	53410850.
53410860	Cobbler_pineapple	Cobbler_pineapple	53410860.
53410880	Cobbler_plum	Cobbler_plum	53410880.
53410900	Cobbler_rhubarb	Cobbler_rhubarb	53410900.
53415100	Crisp_apple_apple_dessert	Crisp_apple_apple_dessert	53415100.
53415120	Fritter_apple	Fritter_apple	53415120.
53415200	Fritter_banana	Fritter_banana	53415200.
53415220	Fritter_berry	Fritter_berry	53415220.
53415300	Crisp_blueberry	Crisp_blueberry	53415300.
53415400	Crisp_cherry	Crisp_cherry	53415400.
53415500	Crisp_peach	Crisp_peach	53415500.
53415600	Crisp_rhubarb	Crisp_rhubarb	53415600.
53420000	Cream_puff_eclair_custard_or_cream_filled_NS_as_to_icing	Cream_puff_eclair_custard_or_cream_filled_NS_as_to_icing	53420000.
53420100	Cream_puff_eclair_custard_or_cream_filled_not_iced	Cream_puff_eclair_custard_or_cream_filled_not_iced	53420100.
53420200	Cream_puff_eclair_custard_or_cream_filled_iced	Cream_puff_eclair_custard_or_cream_filled_iced	53420200.
53420210	Cream_puff_eclair_custard_or_cream_filled_iced_reduced_fat	Cream_puff_eclair_custard_or_cream_filled_iced_reduced_fat	53420210.
53420250	Cream_puff_no_filling_or_icing	Cream_puff_no_filling_or_icing	53420250.
53420300	Air_filled_fritter_or_fried_puff_without_syrup_Puerto_Rican_style_Bunuelos_de_viento	Air_filled_fritter_or_fried_puff_without_syrup_Puerto_Rican_style_Bunuelos_de_viento	53420300.
53420310	Wheat_flour_fritter_without_syrup	Wheat_flour_fritter_without_syrup	53420310.
53420400	Sopaipilla_without_syrup_or_honey	Sopaipilla_without_syrup_or_honey	53420400.
53420410	Sopaipilla_with_syrup_or_honey	Sopaipilla_with_syrup_or_honey	53420410.
53430000	Crepe_dessert_type_NS_as_to_filling	Crepe_dessert_type_NS_as_to_filling	53430000.
53430100	Crepe_dessert_type_chocolatefilled	Crepe_dessert_type_chocolatefilled	53430100.
53430200	Crepe_dessert_type_fruitfilled	Crepe_dessert_type_fruitfilled	53430200.
53430250	Crepe_suzette	Crepe_suzette	53430250.
53430300	Crepe_dessert_type_ice_creamfilled	Crepe_dessert_type_ice_creamfilled	53430300.
53430700	Tamale_sweet	Tamale_sweet	53430700.
53430750	Tamale_sweet_with_fruit	Tamale_sweet_with_fruit	53430750.
53440000	Strudel_apple	Strudel_apple	53440000.
53440300	Strudel_berry	Strudel_berry	53440300.
53440500	Strudel_cherry	Strudel_cherry	53440500.
53440600	Strudel_cheese	Strudel_cheese	53440600.
53440700	Strudel_peach	Strudel_peach	53440700.
53440750	Strudel_pineapple	Strudel_pineapple	53440750.
53440800	Strudel_cheese_and_fruit	Strudel_cheese_and_fruit	53440800.
53441110	Baklava	Baklava	53441110.
53441210	Basbousa_semolina_dessert_dish	Basbousa_semolina_dessert_dish	53441210.
53450000	Turnover_or_dumpling_apple	Turnover_or_dumpling_apple	53450000.
53450300	Turnover_or_dumpling_berry	Turnover_or_dumpling_berry	53450300.
53450500	Turnover_or_dumpling_cherry	Turnover_or_dumpling_cherry	53450500.
53450800	Turnover_or_dumpling_lemon	Turnover_or_dumpling_lemon	53450800.
53451000	Turnover_or_dumpling_peach	Turnover_or_dumpling_peach	53451000.
53451500	Turnover_guava	Turnover_guava	53451500.
53451750	Turnover_pumpkin	Turnover_pumpkin	53451750.
53452100	Pastry_fruitfilled	Pastry_fruitfilled	53452100.
53452120	Pastry_Asian_made_with_bean_or_lotus_seed_paste_filling_baked	Pastry_Asian_made_with_bean_or_lotus_seed_paste_filling_baked	53452120.
53452130	Pastry_Asian_made_with_bean_paste_and_salted_egg_yolk_filling_baked	Pastry_Asian_made_with_bean_paste_and_salted_egg_yolk_filling_baked	53452130.
53452150	Pastry_Chinese_made_with_rice_flour	Pastry_Chinese_made_with_rice_flour	53452150.
53452170	Pastry_cookie_type_fried	Pastry_cookie_type_fried	53452170.
53452200	Pastry_Italian_with_cheese	Pastry_Italian_with_cheese	53452200.
53452400	Pastry_puff	Pastry_puff	53452400.
53452420	Pastry_puff_custard_or_cream_filled_iced_or_not_iced	Pastry_puff_custard_or_cream_filled_iced_or_not_iced	53452420.
53452450	Cheese_pastry_puffs	Cheese_pastry_puffs	53452450.
53452500	Pastry_mainly_flour_and_water_fried	Pastry_mainly_flour_and_water_fried	53452500.
53453150	Empanada_Mexican_turnover_fruitfilled	Empanada_Mexican_turnover_fruitfilled	53453150.
53453170	Empanada_Mexican_turnover_pumpkin	Empanada__Mexican_turnover_pumpkin	53453170.
53500100	Breakfast_pastry_NFS	Breakfast_pastry_NFS	53500100.
53510000	Danish_pastry_plain_or_spice	Danish_pastry_plain_or_spice	53510000.
53510100	Danish_pastry_with_fruit	Danish_pastry_with_fruit	53510100.
53511000	Danish_pastry_with_cheese	Danish_pastry_with_cheese	53511000.
53520000	Doughnut_NS_as_to_cake_or_yeast	Doughnut_NS_as_to_cake_or_yeast	53520000.
53520110	Doughnut_cake_type	Doughnut_cake_type	53520110.
53520120	Doughnut_chocolate_cake_type	Doughnut_chocolate_cake_type	53520120.
53520140	Doughnut_cake_type_chocolate_covered	Doughnut_cake_type_chocolate_covered	53520140.
53520150	Doughnut_cake_type_chocolate_covered_dipped_in_peanuts	Doughnut_cake_type_chocolate_covered_dipped_in_peanuts	53520150.
53520160	Doughnut_chocolate_cake_type_with_chocolate_icing	Doughnut_chocolate_cake_type_with_chocolate_icing	53520160.
53520200	Churros	Churros	53520200.
53520500	Doughnut_Asian	Doughnut_Asian	53520500.
53520600	Cruller_NFS	Cruller_NFS	53520600.
53520700	French_cruller	French_cruller	53520700.
53521100	Doughnut_chocolate_raised_or_yeast_with_chocolate_icing	Doughnut_chocolate_raised_or_yeast_with_chocolate_icing	53521100.
53521110	Doughnut_raised_or_yeast	Doughnut_raised_or_yeast	53521110.
53521120	Doughnut_chocolate_raised_or_yeast	Doughnut_chocolate_raised_or_yeast	53521120.
53521130	Doughnut_raised_or_yeast_chocolate_covered	Doughnut_raised_or_yeast_chocolate_covered	53521130.
53521140	Doughnut_jelly	Doughnut_jelly	53521140.
53521210	Doughnut_custardfilled	Doughnut_custardfilled	53521210.
53521220	Doughnut_chocolate_creamfilled	Doughnut_chocolate_creamfilled	53521220.
53521230	Doughnut_custardfilled_with_icing	Doughnut_custardfilled_with_icing	53521230.
53530000	Breakfast_tart	Breakfast_tart	53530000.
53530010	Breakfast_tart_lowfat	Breakfast_tart_lowfat	53530010.
53610100	Coffee_cake_crumb_or_quickbread_type	Coffee_cake_crumb_or_quickbread_type	53610100.
53610170	Coffee_cake_crumb_or_quickbread_type_with_fruit	Coffee_cake_crumb_or_quickbread_type_with_fruit	53610170.
53610200	Coffee_cake_crumb_or_quickbread_type_cheesefilled	Coffee_cake_crumb_or_quickbread_type_cheesefilled	53610200.
53710400	Fiber_One_Chewy_Bar	Fiber_One_Chewy_Bar	53710400.
53710500	Kelloggs_NutriGrain_Cereal_Bar	Kelloggs_NutriGrain_Cereal_Bar	53710500.
53710502	Kelloggs_NutriGrain_Yogurt_Bar	Kelloggs_NutriGrain_Yogurt_Bar	53710502.
53710504	Kelloggs_NutriGrain_Fruit_and_Nut_Bar	Kelloggs_NutriGrain_Fruit_and_Nut_Bar	53710504.
53710600	Milk_n_Cereal_bar	Milk_n_Cereal_bar	53710600.
53710700	Kelloggs_Special_K_bar	Kelloggs_Special_K_bar	53710700.
53710800	Kashi_GOLEAN_Chewy_Bars	Kashi_GOLEAN_Chewy_Bars	53710800.
