seqn	sddsrvyr	ridstatr	riagendr	ridageyr	ridagemn	ridreth1	ridreth3	ridexmon	ridexagy	ridexagm	dmqmiliz	dmqadfc	dmdborn4	dmdcitzn	dmdyrsus	dmdeduc3	dmdeduc2	dmdmartl	ridexprg	sialang	siaproxy	siaintrp	fialang	fiaproxy	fiaintrp	mialang	miaproxy	miaintrp	aialanga	wtint2yr	wtmec2yr	sdmvpsu	sdmvstra	indhhin2	indfmin2	indfmpir	dmdhhsiz	dmdfmsiz	dmdhhsza	dmdhhszb	dmdhhsze	dmdhrgnd	dmdhrage	dmdhrbr4	dmdhredu	dmdhrmar	dmdhsedu
66821	7	2	2	30	NA	2	2	1	NA	NA	2	NA	2	2	5	NA	3	1	2	2	2	2	1	2	2	2	2	2	2	41791.57979	45058.092516	2	102	6	6	1.12	4	4	1	1	0	1	38	2	2	1	3
66822	7	2	1	19	NA	5	6	1	19	230	2	NA	2	1	3	14	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	8431.995003	8807.000735	1	95	3	3	0.71	3	3	0	0	0	1	57	2	2	1	4
66828	7	2	1	25	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	116839.212439	120894.200639	2	97	9	9	4.08	2	2	0	0	0	2	24	1	4	1	3
66832	7	2	1	75	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	2	NA	1	2	2	1	2	2	1	2	2	NA	7608.031426	7606.53553	1	99	5	5	1.84	1	1	0	0	1	1	75	1	5	2	NA
66833	7	2	2	39	NA	2	2	2	NA	NA	2	NA	2	1	6	NA	3	1	2	2	2	2	1	2	2	1	2	2	2	41067.133288	41493.788594	2	91	3	3	0.73	3	3	0	0	0	2	22	2	2	5	NA
66834	7	2	1	31	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	14366.887416	15220.688498	3	90	15	15	5	5	5	0	1	1	2	61	1	5	2	NA
66836	7	2	1	22	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	35522.958395	37225.553122	1	102	13	1	0	2	1	0	0	0	1	22	1	4	5	NA
66837	7	2	1	24	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	16489.238752	16479.116235	1	96	6	6	1.21	4	4	2	0	0	1	24	1	4	1	3
66838	7	2	2	65	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	1	152978.138087	155477.549686	1	101	7	7	3.13	1	1	0	0	1	2	65	1	4	2	NA
66839	7	2	2	25	NA	5	6	2	NA	NA	2	NA	2	2	1	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	11696.173591	12195.620792	1	93	15	1	0.41	6	1	0	0	0	1	34	2	5	5	NA
66847	7	2	1	31	NA	5	6	1	NA	NA	2	NA	2	1	5	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	16505.268729	17550.815541	3	91	14	14	4.32	3	3	1	0	0	1	31	2	3	1	4
66848	7	2	2	52	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	141821.601523	151144.430607	1	90	15	15	5	4	4	0	2	1	2	52	1	5	1	NA
66850	7	2	2	71	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	NA	NA	NA	NA	19603.448069	21893.680196	2	98	5	5	0.59	7	7	2	1	2	2	71	1	2	1	1
66851	7	2	2	46	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	1	143866.32507	144700.959982	1	97	15	15	5	1	1	0	0	0	2	46	1	4	2	NA
66854	7	2	2	34	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	NA	NA	NA	NA	26021.868354	25835.926172	2	96	3	3	0.47	6	6	0	4	0	1	36	1	4	1	4
66855	7	2	1	20	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	17606.560681	17743.688949	2	95	6	6	1.7	2	2	0	0	0	2	54	1	4	2	NA
66861	7	2	1	21	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	17583.693727	17478.873252	2	95	6	6	1.36	3	3	0	1	1	2	62	1	4	5	NA
66863	7	2	1	77	NA	3	3	1	NA	NA	1	2	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	70642.066815	74773.070249	2	96	12	12	NA	2	2	0	0	2	1	77	1	5	1	4
66869	7	2	2	54	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	24719.680932	24496.884814	1	97	15	15	5	2	2	0	0	0	1	59	1	5	1	5
66872	7	2	1	37	NA	5	6	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	22424.102245	23525.946014	1	92	14	14	3.47	4	4	0	2	0	1	37	1	5	1	5
66873	7	2	2	54	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	163102.567998	168673.834909	1	99	12	12	NA	2	2	0	0	0	1	55	1	5	1	4
66874	7	2	2	31	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	53955.606082	55085.619185	2	100	15	15	5	4	4	1	1	0	1	29	1	4	1	4
66876	7	2	2	62	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	134694.414609	139412.076132	2	91	15	15	5	3	3	0	0	2	2	62	1	4	1	4
66877	7	2	2	80	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	56180.550638	64695.241485	2	98	5	5	1.63	2	2	0	0	2	1	80	1	3	1	3
66879	7	2	2	42	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	139800.409559	144765.126463	1	100	15	15	4.56	4	4	0	2	0	2	42	1	4	1	3
66881	7	2	2	40	NA	5	6	2	NA	NA	2	NA	2	1	7	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	20303.639991	20411.004471	1	97	15	15	2.33	7	7	2	4	0	2	40	2	5	1	4
66884	7	2	2	35	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	20691.085146	20754.703375	2	91	4	4	1.22	2	2	0	0	0	1	53	1	4	1	4
66885	7	2	1	76	NA	4	4	2	NA	NA	1	1	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	NA	6856.239408	7260.756717	2	95	5	5	0.87	4	4	0	0	2	2	77	1	2	1	1
66889	7	2	1	59	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	19541.667675	22573.12843	2	95	1	1	0.36	1	1	0	0	0	1	59	1	5	5	NA
66893	7	2	1	60	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	168185.448935	169079.116739	1	95	9	9	4.01	2	2	0	0	1	1	60	1	3	1	3
66896	7	2	1	64	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	8886.717016	9234.294003	2	101	3	3	0.78	3	3	0	0	1	1	64	1	2	1	3
66897	7	2	2	28	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	1	1	1	2	2	1	2	2	1	2	2	1	18097.801029	17642.065425	2	100	9	9	3.24	3	3	1	0	0	1	32	1	3	1	4
66898	7	2	2	45	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	24056.374863	23398.009058	2	99	6	6	2.6	1	1	0	0	0	2	45	1	5	5	NA
66901	7	2	2	68	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	11449.435533	12331.980143	2	99	6	6	1.98	2	2	0	0	2	1	77	1	3	1	3
66902	7	2	2	32	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	5	1	1	2	2	1	2	2	1	2	2	1	25691.564623	26900.812132	1	90	3	3	0.63	3	3	1	1	0	2	32	1	4	5	NA
66903	7	2	2	39	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	74517.751389	74746.868777	2	94	7	7	1.17	6	6	0	3	0	1	40	1	3	1	5
66904	7	2	1	27	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	2	6	NA	1	2	2	1	2	2	1	2	2	1	11507.810748	11238.9991	2	99	NA	77	NA	7	7	1	0	1	2	51	1	2	1	3
66907	7	2	2	37	NA	5	6	2	NA	NA	2	NA	2	1	6	NA	2	1	2	1	2	2	1	2	2	NA	NA	NA	NA	11105.558187	11128.234812	3	91	14	14	2.5	6	6	1	1	1	2	37	2	2	1	5
66908	7	2	1	52	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	17824.805721	17767.952896	2	92	2	2	0.57	2	2	0	0	0	2	56	1	3	2	NA
66909	7	2	2	27	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	3	2	1	2	2	1	2	2	1	2	2	1	52280.406546	52747.829022	1	95	3	1	0.28	2	1	0	0	0	1	27	1	3	5	NA
66911	7	2	1	40	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	1	3	NA	1	2	2	1	2	2	1	2	2	1	22697.846242	22639.540149	2	100	4	4	1.47	2	1	0	0	0	2	38	1	3	2	NA
66914	7	2	2	51	NA	5	6	1	NA	NA	2	NA	2	1	6	NA	3	1	NA	1	2	1	1	2	1	NA	NA	NA	NA	12162.017722	12226.329772	2	92	12	9	5	7	1	0	0	2	1	53	2	3	1	3
66915	7	2	1	51	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	32461.799549	32422.216998	1	101	4	4	0.99	2	2	0	0	0	2	51	1	5	1	2
66918	7	2	1	72	NA	3	3	1	NA	NA	1	1	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	NA	32916.648979	34960.567692	2	103	15	15	3.44	7	7	0	1	2	2	79	1	3	2	NA
66920	7	2	1	77	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	NA	17113.447343	18123.138698	2	101	6	6	2.04	2	2	0	0	2	1	77	1	1	1	2
66921	7	2	2	34	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	38679.12951	52110.643741	1	98	3	3	0.86	2	2	0	1	0	2	34	1	4	5	NA
66923	7	2	2	47	NA	5	6	1	NA	NA	2	NA	2	2	6	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	17623.300255	17855.084956	1	100	15	15	5	3	3	0	0	0	1	47	2	5	1	5
66924	7	2	1	36	NA	2	2	2	NA	NA	2	NA	2	1	6	NA	3	1	NA	1	2	2	2	2	2	NA	NA	NA	NA	28519.067294	31362.329476	1	96	15	15	5	4	4	0	2	0	1	36	2	3	1	4
66926	7	2	1	51	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	175544.769665	178639.415011	1	91	15	15	5	2	1	0	0	0	1	51	1	3	1	NA
66927	7	2	1	20	NA	2	2	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	51965.135941	52673.460841	2	101	1	1	0.11	2	1	0	0	0	1	19	NA	NA	NA	NA
66929	7	2	2	63	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	12331.419303	12882.003985	2	95	14	14	5	2	2	0	0	2	1	73	1	5	1	4
66930	7	2	1	41	NA	1	1	2	NA	NA	2	NA	2	2	5	NA	3	1	NA	2	2	2	2	2	2	2	2	2	2	31640.296506	31576.726829	2	94	15	15	5	3	3	0	0	0	1	41	2	3	1	NA
66932	7	2	1	60	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	4	NA	1	2	2	1	2	2	1	2	2	1	10420.275705	10501.786379	2	96	7	7	2.58	2	2	0	0	1	2	55	1	4	3	NA
66933	7	2	1	34	NA	5	6	1	NA	NA	2	NA	2	7	77	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	16770.056318	16992.484825	1	103	12	12	NA	2	2	0	0	0	1	34	2	5	1	5
66937	7	2	1	37	NA	3	3	1	NA	NA	2	NA	2	2	6	NA	2	5	NA	1	2	2	2	2	2	1	2	2	1	63557.943986	66218.577849	2	103	12	12	NA	3	3	0	0	1	1	60	2	2	1	2
66938	7	2	2	62	NA	5	6	2	NA	NA	2	NA	2	2	3	NA	1	1	NA	1	2	1	NA	NA	NA	1	2	1	NA	17248.011865	22917.917651	1	97	14	14	2.29	7	7	1	2	2	1	40	2	1	1	1
66941	7	2	1	25	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	42077.383821	43345.097117	1	102	14	14	4.32	3	3	1	0	0	1	25	1	4	1	4
66942	7	2	2	43	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	1	1	2	1	2	2	1	2	2	1	2	2	1	20562.749362	20582.941069	2	95	6	6	0.9	6	6	1	1	0	1	49	1	1	1	1
66943	7	2	2	46	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	27934.372045	29727.618806	1	101	7	2	0.67	3	1	0	0	1	2	69	1	4	2	NA
66944	7	2	1	72	NA	3	3	2	NA	NA	1	2	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	79754.311902	85970.307401	1	97	6	6	2.15	2	2	0	0	2	1	72	1	5	1	NA
66945	7	2	2	57	NA	1	1	1	NA	NA	2	NA	2	2	7	NA	1	1	NA	2	2	2	1	2	2	2	2	2	2	24646.971819	24775.50368	1	102	6	6	1.48	3	3	0	0	1	2	57	2	1	1	4
66946	7	2	1	32	NA	5	7	1	NA	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	19384.896286	21271.615575	1	94	6	6	1.33	4	4	2	0	0	2	29	1	2	1	4
66949	7	2	2	54	NA	5	7	1	NA	NA	2	NA	2	1	7	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	21760.356138	21875.42365	1	92	14	14	5	2	2	0	0	0	1	56	2	4	1	4
66954	7	2	2	27	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	81857.569857	83650.947594	2	92	15	10	5	4	1	0	0	0	1	28	1	5	5	NA
66955	7	2	1	38	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	39040.678458	39049.131011	2	98	15	15	5	3	3	0	1	0	1	38	1	4	1	3
66956	7	2	2	21	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	2	1	2	1	2	2	1	2	2	1	2	2	1	41018.498876	43893.586815	2	98	3	3	0.54	3	3	1	0	0	1	23	1	3	1	2
66957	7	2	1	62	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	136361.754972	134969.826866	1	98	6	6	1.75	2	2	0	0	2	1	62	1	4	1	3
66958	7	2	1	52	NA	3	3	1	NA	NA	2	NA	2	2	5	NA	3	1	NA	2	2	2	1	2	2	2	2	2	2	24127.240234	24937.486066	2	93	6	6	1.65	2	2	0	0	0	1	52	2	3	1	5
66959	7	2	2	43	NA	1	1	1	NA	NA	2	NA	2	2	5	NA	1	5	2	2	2	2	2	2	2	1	2	2	2	33767.584626	33943.679708	2	102	6	3	0.54	6	4	0	4	0	2	43	2	1	5	NA
66961	7	2	1	36	NA	5	6	2	NA	NA	2	NA	2	2	4	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	19144.719218	19850.422567	1	101	10	10	3.67	3	3	1	0	0	1	36	2	5	1	5
66964	7	2	2	27	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	100264.332334	101647.830414	1	99	7	7	4.09	1	1	0	0	0	2	27	1	5	5	NA
66973	7	2	2	49	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	111065.717962	111174.779569	2	94	10	10	4.42	2	2	0	0	0	2	49	1	4	1	1
66974	7	2	1	72	NA	4	4	2	NA	NA	1	1	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	11034.04089	11599.454609	2	95	5	5	1.45	2	2	0	0	2	1	72	1	3	1	3
66981	7	2	1	42	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	27356.080541	27921.272721	1	101	4	4	0.84	3	3	0	1	0	1	42	1	4	1	4
66982	7	2	2	73	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	2	2	NA	1	2	2	1	2	2	1	2	2	NA	21924.837493	22597.469895	2	95	7	7	1.13	6	6	0	3	1	1	52	1	4	1	4
66984	7	2	1	75	NA	3	3	1	NA	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	53663.609619	56801.747638	2	93	10	10	3.61	3	3	0	0	2	1	75	1	4	1	4
66988	7	2	2	40	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	19870.689174	19326.875638	1	96	3	3	0.93	2	2	0	1	0	2	40	1	5	5	NA
66990	7	2	2	22	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	2	5	2	1	2	2	1	2	2	1	2	2	1	18097.801029	17527.360027	1	96	12	12	NA	7	7	1	0	1	2	59	1	3	1	1
66994	7	2	1	52	NA	2	2	1	NA	NA	2	NA	2	2	3	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	25264.512558	25333.955786	2	93	15	15	5	2	2	0	0	0	1	52	2	5	1	5
66995	7	2	2	37	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	76827.086279	81170.917712	2	99	15	15	5	2	2	0	0	0	2	37	1	5	1	5
66996	7	2	1	22	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	25651.892165	25827.388922	1	97	14	14	5	3	3	0	0	0	2	51	1	5	1	4
67000	7	2	1	49	NA	4	4	2	NA	NA	1	1	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	18533.049642	19320.837782	1	99	15	8	4.59	4	1	0	2	0	1	49	1	4	6	NA
67001	7	2	1	76	NA	3	3	2	NA	NA	1	1	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	NA	63147.363155	65543.108264	1	91	8	8	3.4	2	2	0	0	2	2	74	1	4	1	2
67002	7	2	1	39	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	21317.283165	22287.043754	2	96	5	5	1.08	3	3	0	1	0	2	41	1	3	1	NA
67003	7	2	1	68	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	105401.67423	106753.633419	2	92	15	15	5	1	1	0	0	1	1	68	1	5	3	NA
67005	7	2	1	19	NA	4	4	2	19	239	2	NA	1	1	NA	11	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	11351.725436	11256.943498	2	95	8	8	1.61	6	6	1	3	0	2	48	1	3	5	NA
67007	7	2	2	40	NA	5	6	1	NA	NA	2	NA	2	1	4	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	19247.348846	19527.962249	2	101	9	9	3.74	2	2	0	0	0	2	40	2	4	1	2
67009	7	2	2	33	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	90299.161173	96625.186997	1	92	6	6	1.57	3	3	0	1	0	1	29	1	4	6	NA
67011	7	2	2	67	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	1	4	NA	1	2	2	1	2	2	1	2	2	1	7869.59899	8538.749518	2	100	2	2	0.72	1	1	0	0	1	2	67	1	1	4	NA
67012	7	2	2	34	NA	5	6	1	NA	NA	2	NA	2	1	5	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	14138.631841	14167.501749	3	92	8	8	0.91	7	7	3	3	1	1	61	NA	NA	1	4
67014	7	2	2	48	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	18696.216547	18746.863759	2	100	5	5	0.95	4	4	0	0	1	2	53	1	3	5	NA
67021	7	2	1	50	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	15599.953109	16099.73574	1	99	7	7	1.89	3	3	0	1	0	1	50	1	5	1	2
67022	7	2	1	80	NA	3	3	1	NA	NA	1	1	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	NA	35813.944922	38588.040359	1	100	8	8	2.97	2	2	0	0	1	2	54	1	4	3	NA
67025	7	2	2	78	NA	2	2	2	NA	NA	2	NA	2	1	NA	NA	1	1	NA	2	2	2	1	2	2	1	2	2	NA	17318.187297	23904.945555	2	90	2	2	0.89	1	1	0	0	1	2	78	2	1	1	NA
67026	7	2	1	40	NA	2	2	1	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	35406.972937	38657.357615	2	98	12	12	NA	3	3	0	1	0	2	34	1	4	1	3
67031	7	2	2	18	NA	4	4	2	18	219	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	12857.456314	12921.235691	2	97	5	5	0.92	5	5	0	3	0	2	54	1	3	2	NA
67032	7	2	2	32	NA	5	7	1	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	21351.921325	21766.153521	2	92	6	6	1.35	3	3	1	0	0	2	32	1	5	1	5
67037	7	2	2	66	NA	2	2	2	NA	NA	2	NA	2	1	6	NA	1	1	NA	2	2	2	2	2	2	1	2	2	2	13676.984152	18290.186018	2	91	4	4	0.67	5	4	2	0	2	2	66	2	1	1	NA
67039	7	2	2	31	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	63630.652053	80950.199865	3	90	9	9	3.64	2	2	0	0	0	1	27	2	4	1	5
67040	7	2	2	19	NA	1	1	2	19	232	2	NA	1	1	NA	15	NA	NA	NA	2	2	2	2	2	2	2	2	2	2	18368.872199	18722.003928	2	94	9	1	0.14	3	1	0	0	0	2	48	2	2	6	NA
67041	7	2	2	36	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	3	5	2	1	2	2	1	2	2	1	2	2	1	42468.064168	44382.588967	2	101	3	3	0.54	3	3	0	2	0	2	36	1	3	5	NA
67043	7	2	1	21	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	2	5	NA	1	2	2	1	2	2	1	2	2	1	17583.693727	17703.992112	2	95	15	15	5	3	3	0	0	0	1	59	NA	NA	6	NA
67044	7	2	2	19	NA	5	7	2	19	231	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	11975.458482	12291.118947	1	97	15	15	5	6	6	0	3	0	1	47	1	5	1	5
67046	7	2	1	66	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	7514.993062	7713.03043	2	90	7	7	2.38	2	2	0	0	1	1	66	1	4	5	NA
67047	7	2	2	54	NA	2	2	1	NA	NA	2	NA	2	2	3	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	35630.227837	35816.036445	2	102	8	8	4.59	1	1	0	0	0	2	54	2	5	5	NA
67049	7	2	2	78	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	2	2	NA	1	2	2	1	2	2	1	2	2	NA	10072.885959	10826.303506	2	100	13	13	NA	1	1	0	0	1	2	78	1	2	2	NA
67051	7	2	2	37	NA	5	7	1	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	13379.422066	13458.148951	2	103	14	14	3.48	5	5	0	2	1	1	43	1	4	1	5
67052	7	2	1	56	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	28585.875492	29232.915291	1	94	2	2	0.75	1	1	0	0	0	1	56	1	2	3	NA
67053	7	2	1	67	NA	2	2	1	NA	NA	2	NA	2	1	7	NA	1	2	NA	2	2	2	1	2	2	1	2	1	2	8017.002318	8145.424458	2	93	7	7	1.74	4	4	0	0	1	2	44	2	3	1	4
67055	7	2	2	71	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	NA	28244.319428	29210.271354	1	94	4	4	1.24	2	2	0	0	2	2	71	1	2	1	4
67056	7	2	1	54	NA	5	6	2	NA	NA	2	NA	2	1	6	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	11551.71585	11723.869749	2	92	12	12	NA	7	7	2	4	0	1	54	2	2	1	5
67058	7	2	1	42	NA	4	4	2	NA	NA	2	NA	2	2	7	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	17602.101156	18151.242681	1	96	15	15	5	4	4	0	1	0	1	42	2	4	1	4
67059	7	2	2	29	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	4	2	1	2	2	1	2	2	NA	NA	NA	NA	53799.276134	54280.27834	1	94	3	3	0.37	5	5	0	3	0	2	29	1	4	4	NA
67065	7	2	1	36	NA	4	4	1	NA	NA	2	NA	2	2	4	NA	4	4	NA	1	2	2	1	2	2	1	2	2	1	23654.723526	31640.766843	1	100	4	4	0.99	2	2	0	1	0	1	36	2	4	4	NA
67066	7	2	1	65	NA	3	3	1	NA	NA	1	2	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	26087.95381	26422.577042	1	94	4	4	1.24	2	2	0	0	2	2	71	1	2	1	4
67067	7	2	1	23	NA	2	2	1	NA	NA	2	NA	2	2	3	NA	3	6	NA	2	2	2	NA	NA	NA	2	2	1	2	38474.772527	42632.210531	2	93	3	3	0.43	4	4	0	0	0	1	45	2	2	6	NA
67068	7	2	1	32	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	17879.023129	20112.694262	2	90	2	2	0.87	1	1	0	0	0	1	32	1	5	5	NA
67069	7	2	1	19	NA	3	3	2	19	235	2	NA	1	1	NA	66	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	69216.263169	70543.167563	1	91	15	15	5	3	3	0	0	0	2	50	1	4	1	4
67070	7	2	2	64	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	14809.997435	15471.247979	2	95	4	4	0.76	4	4	0	1	2	1	80	1	1	2	NA
67073	7	2	1	24	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	42894.724338	43561.362107	1	98	6	3	0.9	2	1	0	0	0	1	24	1	5	5	NA
